ticket_id,perfil_real,perfil_conducta
TK-010470,Solicitudes rutinarias,Solicitudes rutinarias
TK-010471,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010472,Fallas de hardware,Fallas de hardware
TK-010473,Solicitudes rutinarias,Solicitudes rutinarias
TK-010474,Solicitudes rutinarias,Solicitudes rutinarias
TK-010475,Solicitudes rutinarias,Solicitudes rutinarias
TK-010476,Solicitudes rutinarias,Solicitudes rutinarias
TK-010477,Solicitudes rutinarias,Fallas de hardware
TK-010478,Solicitudes rutinarias,Solicitudes rutinarias
TK-010479,Incidentes de seguridad,Incidentes de seguridad
TK-010480,Incidentes de seguridad,Incidentes de seguridad
TK-010481,Solicitudes rutinarias,Solicitudes rutinarias
TK-010482,Solicitudes rutinarias,Solicitudes rutinarias
TK-010483,Solicitudes rutinarias,Fallas de hardware
TK-010484,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010485,Solicitudes rutinarias,Solicitudes rutinarias
TK-010486,Solicitudes rutinarias,Solicitudes rutinarias
TK-010487,Solicitudes rutinarias,Solicitudes rutinarias
TK-010488,Fallas de hardware,Fallas de hardware
TK-010489,Incidentes críticos de red,Incidentes críticos de red
TK-010490,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010491,Fallas de hardware,Fallas de hardware
TK-010492,Fallas de hardware,Fallas de hardware
TK-010493,Incidentes críticos de red,Incidentes críticos de red
TK-010494,Incidentes de seguridad,Incidentes de seguridad
TK-010495,Solicitudes rutinarias,Solicitudes rutinarias
TK-010496,Solicitudes rutinarias,Solicitudes rutinarias
TK-010497,Casos crónicos,Casos crónicos
TK-010498,Solicitudes rutinarias,Solicitudes rutinarias
TK-010499,Solicitudes rutinarias,Solicitudes rutinarias
TK-010500,Incidentes críticos de red,Incidentes críticos de red
TK-010501,Incidentes críticos de red,Incidentes críticos de red
TK-010502,Solicitudes rutinarias,Solicitudes rutinarias
TK-010503,Casos crónicos,Casos crónicos
TK-010504,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010505,Solicitudes rutinarias,Solicitudes rutinarias
TK-010506,Solicitudes rutinarias,Solicitudes rutinarias
TK-010507,Solicitudes rutinarias,Solicitudes rutinarias
TK-010508,Solicitudes rutinarias,Solicitudes rutinarias
TK-010509,Solicitudes rutinarias,Solicitudes rutinarias
TK-010510,Solicitudes rutinarias,Solicitudes rutinarias
TK-010511,Solicitudes rutinarias,Solicitudes rutinarias
TK-010512,Solicitudes rutinarias,Solicitudes rutinarias
TK-010513,Fallas de hardware,Fallas de hardware
TK-010514,Solicitudes rutinarias,Solicitudes rutinarias
TK-010515,Solicitudes rutinarias,Solicitudes rutinarias
TK-010516,Fallas de hardware,Solicitudes rutinarias
TK-010517,Solicitudes rutinarias,Solicitudes rutinarias
TK-010518,Solicitudes rutinarias,Solicitudes rutinarias
TK-010519,Incidentes críticos de red,Incidentes críticos de red
TK-010520,Fallas de hardware,Fallas de hardware
TK-010521,Fallas de hardware,Fallas de hardware
TK-010522,Casos crónicos,Casos crónicos
TK-010523,Solicitudes rutinarias,Solicitudes rutinarias
TK-010524,Errores recurrentes de software/ERP,Solicitudes rutinarias
TK-010525,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010526,Fallas de hardware,Solicitudes rutinarias
TK-010527,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010528,Solicitudes rutinarias,Errores recurrentes de software/ERP
TK-010529,Incidentes de seguridad,Incidentes de seguridad
TK-010530,Fallas de hardware,Fallas de hardware
TK-010531,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010532,Fallas de hardware,Fallas de hardware
TK-010533,Solicitudes rutinarias,Solicitudes rutinarias
TK-010534,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010535,Solicitudes rutinarias,Solicitudes rutinarias
TK-010536,Fallas de hardware,Fallas de hardware
TK-010537,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010538,Solicitudes rutinarias,Solicitudes rutinarias
TK-010539,Solicitudes rutinarias,Solicitudes rutinarias
TK-010540,Fallas de hardware,Fallas de hardware
TK-010541,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010542,Solicitudes rutinarias,Solicitudes rutinarias
TK-010543,Casos crónicos,Incidentes críticos de red
TK-010544,Fallas de hardware,Solicitudes rutinarias
TK-010545,Solicitudes rutinarias,Errores recurrentes de software/ERP
TK-010546,Solicitudes rutinarias,Solicitudes rutinarias
TK-010547,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010548,Solicitudes rutinarias,Solicitudes rutinarias
TK-010549,Fallas de hardware,Fallas de hardware
TK-010550,Solicitudes rutinarias,Solicitudes rutinarias
TK-010551,Solicitudes rutinarias,Fallas de hardware
TK-010552,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010553,Solicitudes rutinarias,Solicitudes rutinarias
TK-010554,Solicitudes rutinarias,Solicitudes rutinarias
TK-010555,Fallas de hardware,Fallas de hardware
TK-010556,Incidentes de seguridad,Incidentes de seguridad
TK-010557,Fallas de hardware,Solicitudes rutinarias
TK-010558,Solicitudes rutinarias,Solicitudes rutinarias
TK-010559,Solicitudes rutinarias,Solicitudes rutinarias
TK-010560,Solicitudes rutinarias,Solicitudes rutinarias
TK-010561,Fallas de hardware,Errores recurrentes de software/ERP
TK-010562,Solicitudes rutinarias,Solicitudes rutinarias
TK-010563,Solicitudes rutinarias,Solicitudes rutinarias
TK-010564,Solicitudes rutinarias,Solicitudes rutinarias
TK-010565,Fallas de hardware,Fallas de hardware
TK-010566,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010567,Fallas de hardware,Fallas de hardware
TK-010568,Fallas de hardware,Errores recurrentes de software/ERP
TK-010569,Incidentes de seguridad,Incidentes de seguridad
TK-010570,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010571,Incidentes de seguridad,Solicitudes rutinarias
TK-010572,Casos crónicos,Casos crónicos
TK-010573,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010574,Solicitudes rutinarias,Fallas de hardware
TK-010575,Errores recurrentes de software/ERP,Solicitudes rutinarias
TK-010576,Solicitudes rutinarias,Solicitudes rutinarias
TK-010577,Solicitudes rutinarias,Solicitudes rutinarias
TK-010578,Fallas de hardware,Fallas de hardware
TK-010579,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010580,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010581,Solicitudes rutinarias,Fallas de hardware
TK-010582,Solicitudes rutinarias,Errores recurrentes de software/ERP
TK-010583,Fallas de hardware,Fallas de hardware
TK-010584,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010585,Solicitudes rutinarias,Solicitudes rutinarias
TK-010586,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010587,Solicitudes rutinarias,Solicitudes rutinarias
TK-010588,Casos crónicos,Casos crónicos
TK-010589,Solicitudes rutinarias,Solicitudes rutinarias
TK-010590,Fallas de hardware,Fallas de hardware
TK-010591,Solicitudes rutinarias,Solicitudes rutinarias
TK-010592,Fallas de hardware,Fallas de hardware
TK-010593,Solicitudes rutinarias,Errores recurrentes de software/ERP
TK-010594,Fallas de hardware,Fallas de hardware
TK-010595,Solicitudes rutinarias,Fallas de hardware
TK-010596,Solicitudes rutinarias,Solicitudes rutinarias
TK-010597,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010598,Solicitudes rutinarias,Solicitudes rutinarias
TK-010599,Fallas de hardware,Fallas de hardware
TK-010600,Fallas de hardware,Fallas de hardware
TK-010601,Fallas de hardware,Fallas de hardware
TK-010602,Fallas de hardware,Fallas de hardware
TK-010603,Solicitudes rutinarias,Solicitudes rutinarias
TK-010604,Solicitudes rutinarias,Solicitudes rutinarias
TK-010605,Solicitudes rutinarias,Solicitudes rutinarias
TK-010606,Incidentes críticos de red,Errores recurrentes de software/ERP
TK-010607,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010608,Incidentes de seguridad,Incidentes de seguridad
TK-010609,Solicitudes rutinarias,Solicitudes rutinarias
TK-010610,Solicitudes rutinarias,Solicitudes rutinarias
TK-010611,Solicitudes rutinarias,Solicitudes rutinarias
TK-010612,Casos crónicos,Casos crónicos
TK-010613,Solicitudes rutinarias,Solicitudes rutinarias
TK-010614,Fallas de hardware,Fallas de hardware
TK-010615,Solicitudes rutinarias,Solicitudes rutinarias
TK-010616,Incidentes de seguridad,Incidentes de seguridad
TK-010617,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010618,Fallas de hardware,Fallas de hardware
TK-010619,Incidentes de seguridad,Incidentes de seguridad
TK-010620,Incidentes críticos de red,Incidentes críticos de red
TK-010621,Solicitudes rutinarias,Solicitudes rutinarias
TK-010622,Fallas de hardware,Fallas de hardware
TK-010623,Solicitudes rutinarias,Solicitudes rutinarias
TK-010624,Solicitudes rutinarias,Solicitudes rutinarias
TK-010625,Solicitudes rutinarias,Solicitudes rutinarias
TK-010626,Solicitudes rutinarias,Solicitudes rutinarias
TK-010627,Solicitudes rutinarias,Errores recurrentes de software/ERP
TK-010628,Fallas de hardware,Fallas de hardware
TK-010629,Errores recurrentes de software/ERP,Casos crónicos
TK-010630,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010631,Incidentes de seguridad,Incidentes de seguridad
TK-010632,Solicitudes rutinarias,Solicitudes rutinarias
TK-010633,Incidentes críticos de red,Incidentes críticos de red
TK-010634,Incidentes críticos de red,Incidentes críticos de red
TK-010635,Solicitudes rutinarias,Solicitudes rutinarias
TK-010636,Solicitudes rutinarias,Solicitudes rutinarias
TK-010637,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010638,Solicitudes rutinarias,Solicitudes rutinarias
TK-010639,Solicitudes rutinarias,Solicitudes rutinarias
TK-010640,Solicitudes rutinarias,Solicitudes rutinarias
TK-010641,Incidentes de seguridad,Incidentes de seguridad
TK-010642,Solicitudes rutinarias,Solicitudes rutinarias
TK-010643,Solicitudes rutinarias,Solicitudes rutinarias
TK-010644,Fallas de hardware,Fallas de hardware
TK-010645,Solicitudes rutinarias,Solicitudes rutinarias
TK-010646,Fallas de hardware,Fallas de hardware
TK-010647,Fallas de hardware,Fallas de hardware
TK-010648,Fallas de hardware,Fallas de hardware
TK-010649,Incidentes críticos de red,Incidentes críticos de red
TK-010650,Solicitudes rutinarias,Solicitudes rutinarias
TK-010651,Solicitudes rutinarias,Solicitudes rutinarias
TK-010652,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010653,Solicitudes rutinarias,Solicitudes rutinarias
TK-010654,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010655,Solicitudes rutinarias,Fallas de hardware
TK-010656,Solicitudes rutinarias,Solicitudes rutinarias
TK-010657,Fallas de hardware,Fallas de hardware
TK-010658,Solicitudes rutinarias,Solicitudes rutinarias
TK-010659,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010660,Incidentes de seguridad,Incidentes de seguridad
TK-010661,Solicitudes rutinarias,Solicitudes rutinarias
TK-010662,Solicitudes rutinarias,Solicitudes rutinarias
TK-010663,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010664,Solicitudes rutinarias,Solicitudes rutinarias
TK-010665,Incidentes de seguridad,Incidentes de seguridad
TK-010666,Solicitudes rutinarias,Solicitudes rutinarias
TK-010667,Solicitudes rutinarias,Solicitudes rutinarias
TK-010668,Solicitudes rutinarias,Solicitudes rutinarias
TK-010669,Fallas de hardware,Fallas de hardware
TK-010670,Incidentes de seguridad,Incidentes de seguridad
TK-010671,Solicitudes rutinarias,Solicitudes rutinarias
TK-010672,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010673,Solicitudes rutinarias,Solicitudes rutinarias
TK-010674,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010675,Incidentes de seguridad,Incidentes de seguridad
TK-010676,Incidentes críticos de red,Incidentes de seguridad
TK-010677,Fallas de hardware,Fallas de hardware
TK-010678,Solicitudes rutinarias,Solicitudes rutinarias
TK-010679,Fallas de hardware,Fallas de hardware
TK-010680,Incidentes de seguridad,Incidentes de seguridad
TK-010681,Solicitudes rutinarias,Solicitudes rutinarias
TK-010682,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010683,Solicitudes rutinarias,Solicitudes rutinarias
TK-010684,Solicitudes rutinarias,Solicitudes rutinarias
TK-010685,Fallas de hardware,Fallas de hardware
TK-010686,Solicitudes rutinarias,Solicitudes rutinarias
TK-010687,Solicitudes rutinarias,Solicitudes rutinarias
TK-010688,Solicitudes rutinarias,Solicitudes rutinarias
TK-010689,Incidentes de seguridad,Incidentes de seguridad
TK-010690,Solicitudes rutinarias,Solicitudes rutinarias
TK-010691,Solicitudes rutinarias,Solicitudes rutinarias
TK-010692,Casos crónicos,Casos crónicos
TK-010693,Solicitudes rutinarias,Solicitudes rutinarias
TK-010694,Solicitudes rutinarias,Fallas de hardware
TK-010695,Solicitudes rutinarias,Solicitudes rutinarias
TK-010696,Fallas de hardware,Solicitudes rutinarias
TK-010697,Fallas de hardware,Fallas de hardware
TK-010698,Solicitudes rutinarias,Solicitudes rutinarias
TK-010699,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010700,Solicitudes rutinarias,Solicitudes rutinarias
TK-010701,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010702,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010703,Fallas de hardware,Fallas de hardware
TK-010704,Solicitudes rutinarias,Solicitudes rutinarias
TK-010705,Incidentes de seguridad,Incidentes de seguridad
TK-010706,Fallas de hardware,Fallas de hardware
TK-010707,Solicitudes rutinarias,Solicitudes rutinarias
TK-010708,Solicitudes rutinarias,Solicitudes rutinarias
TK-010709,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010710,Incidentes de seguridad,Solicitudes rutinarias
TK-010711,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010712,Solicitudes rutinarias,Solicitudes rutinarias
TK-010713,Solicitudes rutinarias,Errores recurrentes de software/ERP
TK-010714,Solicitudes rutinarias,Solicitudes rutinarias
TK-010715,Incidentes de seguridad,Incidentes de seguridad
TK-010716,Solicitudes rutinarias,Fallas de hardware
TK-010717,Casos crónicos,Casos crónicos
TK-010718,Solicitudes rutinarias,Solicitudes rutinarias
TK-010719,Fallas de hardware,Fallas de hardware
TK-010720,Incidentes de seguridad,Incidentes de seguridad
TK-010721,Solicitudes rutinarias,Solicitudes rutinarias
TK-010722,Solicitudes rutinarias,Solicitudes rutinarias
TK-010723,Solicitudes rutinarias,Solicitudes rutinarias
TK-010724,Solicitudes rutinarias,Solicitudes rutinarias
TK-010725,Solicitudes rutinarias,Solicitudes rutinarias
TK-010726,Errores recurrentes de software/ERP,Casos crónicos
TK-010727,Solicitudes rutinarias,Solicitudes rutinarias
TK-010728,Solicitudes rutinarias,Solicitudes rutinarias
TK-010729,Solicitudes rutinarias,Solicitudes rutinarias
TK-010730,Incidentes críticos de red,Errores recurrentes de software/ERP
TK-010731,Incidentes críticos de red,Incidentes críticos de red
TK-010732,Solicitudes rutinarias,Solicitudes rutinarias
TK-010733,Solicitudes rutinarias,Solicitudes rutinarias
TK-010734,Solicitudes rutinarias,Solicitudes rutinarias
TK-010735,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010736,Fallas de hardware,Fallas de hardware
TK-010737,Fallas de hardware,Fallas de hardware
TK-010738,Solicitudes rutinarias,Solicitudes rutinarias
TK-010739,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010740,Solicitudes rutinarias,Solicitudes rutinarias
TK-010741,Incidentes críticos de red,Incidentes críticos de red
TK-010742,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010743,Solicitudes rutinarias,Solicitudes rutinarias
TK-010744,Solicitudes rutinarias,Solicitudes rutinarias
TK-010745,Fallas de hardware,Fallas de hardware
TK-010746,Solicitudes rutinarias,Solicitudes rutinarias
TK-010747,Incidentes críticos de red,Incidentes críticos de red
TK-010748,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010749,Solicitudes rutinarias,Solicitudes rutinarias
TK-010750,Solicitudes rutinarias,Solicitudes rutinarias
TK-010751,Solicitudes rutinarias,Solicitudes rutinarias
TK-010752,Solicitudes rutinarias,Solicitudes rutinarias
TK-010753,Incidentes críticos de red,Incidentes críticos de red
TK-010754,Errores recurrentes de software/ERP,Errores recurrentes de software/ERP
TK-010755,Solicitudes rutinarias,Solicitudes rutinarias
TK-010756,Fallas de hardware,Fallas de hardware
TK-010757,Solicitudes rutinarias,Solicitudes rutinarias
